schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	clock_domain	timestamp_value	timestamp_unit
c3-timing-event-v1	C3	native	measured	4096	16	1	bc2df24319974ecbadf2431997becbd5	C800	unix_ns	1784920707442307280	ns
c3-timing-event-v1	C3	native	measured	4096	16	1	bc2df24319974ecbadf2431997becbd5	C900	unix_ns	1784920707457786963	ns
c3-timing-event-v1	C3	native	measured	16384	17	1	4a5532cf4b5b4d229532cf4b5b7d2284	C010	unix_ns	1784920707460222776	ns
c3-timing-event-v1	C3	native	measured	16384	17	1	4a5532cf4b5b4d229532cf4b5b7d2284	C800	unix_ns	1784920707497152005	ns
c3-timing-event-v1	C3	native	measured	16384	17	1	4a5532cf4b5b4d229532cf4b5b7d2284	C900	unix_ns	1784920707507577582	ns
c3-timing-event-v1	C3	native	measured	65536	18	1	13bfb5776a314550bfb5776a3125504c	C010	unix_ns	1784920707510484961	ns
c3-timing-event-v1	C3	native	measured	65536	18	1	13bfb5776a314550bfb5776a3125504c	C800	unix_ns	1784920707549076863	ns
c3-timing-event-v1	C3	native	measured	65536	18	1	13bfb5776a314550bfb5776a3125504c	C900	unix_ns	1784920707561981342	ns
c3-timing-event-v1	C3	native	measured	262144	19	1	723a55d0ec3e4229ba55d0ec3e22294d	C010	unix_ns	1784920707566974722	ns
c3-timing-event-v1	C3	native	measured	262144	19	1	723a55d0ec3e4229ba55d0ec3e22294d	C800	unix_ns	1784920707645246246	ns
c3-timing-event-v1	C3	native	measured	262144	19	1	723a55d0ec3e4229ba55d0ec3e22294d	C900	unix_ns	1784920707665125065	ns
c3-timing-event-v1	C3	native	measured	1048576	20	1	b29b0a57cb4a4ccb9b0a57cb4adccbf2	C010	unix_ns	1784920707680287900	ns
c3-timing-event-v1	C3	native	measured	1048576	20	1	b29b0a57cb4a4ccb9b0a57cb4adccbf2	C800	unix_ns	1784920707916148334	ns
c3-timing-event-v1	C3	native	measured	1048576	20	1	b29b0a57cb4a4ccb9b0a57cb4adccbf2	C900	unix_ns	1784920707984686306	ns
c3-timing-event-v1	C3	native	measured	4194304	21	1	781da739b2924b759da739b292db75a5	C010	unix_ns	1784920708056492506	ns
c3-timing-event-v1	C3	native	measured	4194304	21	1	781da739b2924b759da739b292db75a5	C800	unix_ns	1784920708564708200	ns
c3-timing-event-v1	C3	native	measured	4194304	21	1	781da739b2924b759da739b292db75a5	C900	unix_ns	1784920708725210354	ns
c3-timing-event-v1	C3	native	measured	1024	22	1	2e26ee0efe084f43a6ee0efe08cf4331	C010	unix_ns	1784920708786416016	ns
c3-timing-event-v1	C3	native	measured	1024	22	1	2e26ee0efe084f43a6ee0efe08cf4331	C800	unix_ns	1784920708818976135	ns
c3-timing-event-v1	C3	native	measured	1024	22	1	2e26ee0efe084f43a6ee0efe08cf4331	C900	unix_ns	1784920708831614107	ns
c3-timing-event-v1	C3	native	measured	4096	23	1	69afcec21ef04abfafcec21ef03abf0c	C010	unix_ns	1784920708837053794	ns
c3-timing-event-v1	C3	native	measured	4096	23	1	69afcec21ef04abfafcec21ef03abf0c	C800	unix_ns	1784920708861610302	ns
c3-timing-event-v1	C3	native	measured	4096	23	1	69afcec21ef04abfafcec21ef03abf0c	C900	unix_ns	1784920708871998097	ns
c3-timing-event-v1	C3	native	measured	16384	24	1	8039dcf5bec34a86b9dcf5bec35a8641	C010	unix_ns	1784920708874786369	ns
c3-timing-event-v1	C3	native	measured	16384	24	1	8039dcf5bec34a86b9dcf5bec35a8641	C800	unix_ns	1784920708906536825	ns
c3-timing-event-v1	C3	native	measured	16384	24	1	8039dcf5bec34a86b9dcf5bec35a8641	C900	unix_ns	1784920708917444825	ns
c3-timing-event-v1	C3	native	measured	65536	25	1	3afe67545ffa4d4fbe67545ffa3d4f06	C010	unix_ns	1784920708921221437	ns
c3-timing-event-v1	C3	native	measured	65536	25	1	3afe67545ffa4d4fbe67545ffa3d4f06	C800	unix_ns	1784920708952379411	ns
