schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	clock_domain	timestamp_value	timestamp_unit
e3-v2-timing-event-v1	C3	native	measured	1048576	41	1	d4d440095fe845099440095fe8e5096f	N400	node_monotonic_same_invocation	2406535523087	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	41	1	d4d440095fe845099440095fe8e5096f	N410	node_monotonic_same_invocation	2406535943780	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	42	1	56380fb86c9b4b66b80fb86c9b0b66fa	N400	node_monotonic_same_invocation	2407050526681	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	42	1	56380fb86c9b4b66b80fb86c9b0b66fa	N410	node_monotonic_same_invocation	2407057111626	ns
e3-v2-timing-event-v1	C3	native	measured	1024	43	1	e1d00915291749e49009152917b9e458	N400	node_monotonic_same_invocation	2407620156522	ns
e3-v2-timing-event-v1	C3	native	measured	1024	43	1	e1d00915291749e49009152917b9e458	N410	node_monotonic_same_invocation	2407620186473	ns
e3-v2-timing-event-v1	C3	native	measured	4096	44	1	0aae99a432b94427ae99a432b9b42729	N400	node_monotonic_same_invocation	2407674142188	ns
e3-v2-timing-event-v1	C3	native	measured	4096	44	1	0aae99a432b94427ae99a432b9b42729	N410	node_monotonic_same_invocation	2407674160441	ns
e3-v2-timing-event-v1	C3	native	measured	16384	45	1	d84cc54729de440e8cc54729def40ec8	N400	node_monotonic_same_invocation	2407715150319	ns
e3-v2-timing-event-v1	C3	native	measured	16384	45	1	d84cc54729de440e8cc54729def40ec8	N410	node_monotonic_same_invocation	2407715169828	ns
e3-v2-timing-event-v1	C3	native	measured	65536	46	1	5860879aab254a9ea0879aab253a9e96	N400	node_monotonic_same_invocation	2407759204321	ns
e3-v2-timing-event-v1	C3	native	measured	65536	46	1	5860879aab254a9ea0879aab253a9e96	N410	node_monotonic_same_invocation	2407759243149	ns
e3-v2-timing-event-v1	C3	native	measured	262144	47	1	aea9781bb09a4381a9781bb09a5381d6	N400	node_monotonic_same_invocation	2407826175960	ns
e3-v2-timing-event-v1	C3	native	measured	262144	47	1	aea9781bb09a4381a9781bb09a5381d6	N410	node_monotonic_same_invocation	2407826369059	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	48	1	8b37796ea26c40c1b7796ea26c20c143	N400	node_monotonic_same_invocation	2407948838739	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	48	1	8b37796ea26c40c1b7796ea26c20c143	N410	node_monotonic_same_invocation	2407949303494	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	49	1	c2bc48a4587a4068bc48a4587ae06819	N400	node_monotonic_same_invocation	2408428455180	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	49	1	c2bc48a4587a4068bc48a4587ae06819	N410	node_monotonic_same_invocation	2408430288364	ns
e3-v2-timing-event-v1	C3	native	measured	1024	50	1	4d5f5d5b136a409a9f5d5b136ad09a41	N400	node_monotonic_same_invocation	2408937572736	ns
e3-v2-timing-event-v1	C3	native	measured	1024	50	1	4d5f5d5b136a409a9f5d5b136ad09a41	N410	node_monotonic_same_invocation	2408937593121	ns
e3-v2-timing-event-v1	C3	native	measured	4096	51	1	42c853b78ffd42a08853b78ffdb2a0c3	N400	node_monotonic_same_invocation	2408984443058	ns
e3-v2-timing-event-v1	C3	native	measured	4096	51	1	42c853b78ffd42a08853b78ffdb2a0c3	N410	node_monotonic_same_invocation	2408984467800	ns
e3-v2-timing-event-v1	C3	native	measured	16384	52	1	45c08318b53540b3808318b53550b369	N400	node_monotonic_same_invocation	2409022969016	ns
e3-v2-timing-event-v1	C3	native	measured	16384	52	1	45c08318b53540b3808318b53550b369	N410	node_monotonic_same_invocation	2409022988382	ns
e3-v2-timing-event-v1	C3	native	measured	65536	53	1	413bc2a9859f4f99bbc2a9859fef99ea	N400	node_monotonic_same_invocation	2409070129581	ns
e3-v2-timing-event-v1	C3	native	measured	65536	53	1	413bc2a9859f4f99bbc2a9859fef99ea	N410	node_monotonic_same_invocation	2409070173066	ns
e3-v2-timing-event-v1	C3	native	measured	262144	54	1	0d8f2961adfa48ed8f2961adfa28ed71	N400	node_monotonic_same_invocation	2409153100527	ns
e3-v2-timing-event-v1	C3	native	measured	262144	54	1	0d8f2961adfa48ed8f2961adfa28ed71	N410	node_monotonic_same_invocation	2409156578701	ns
