schema_version	experiment_id	profile	phase	workload_id	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	node	process	pid	status
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AI420	3	enclave_tsc_same_invocation	54136967776435	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AI430	4	enclave_tsc_same_invocation	54136967780098	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AF400	5	enclave_tsc_same_invocation	54136988496081	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AF410	6	enclave_tsc_same_invocation	54137552700187	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AO400	7	enclave_tsc_same_invocation	54137722954105	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AO410	8	enclave_tsc_same_invocation	54137724008704	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AO420	9	enclave_tsc_same_invocation	54137724009667	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	AO430	10	enclave_tsc_same_invocation	54137724023661	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	A400	400	monotonic_ns_same_process	20037201551994	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	4	1	5d7badd58be04d95bbadd58be08d9537	A410	410	monotonic_ns_same_process	20037487934677	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AI400	1	enclave_tsc_same_invocation	54137537581919	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AI410	2	enclave_tsc_same_invocation	54137549582794	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AI420	3	enclave_tsc_same_invocation	54137549583827	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AI430	4	enclave_tsc_same_invocation	54137549588447	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AF400	5	enclave_tsc_same_invocation	54137570627653	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AF410	6	enclave_tsc_same_invocation	54138035774255	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AO400	7	enclave_tsc_same_invocation	54138181747459	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AO410	8	enclave_tsc_same_invocation	54138182357224	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AO420	9	enclave_tsc_same_invocation	54138182357971	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	AO430	10	enclave_tsc_same_invocation	54138182369625	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	A400	400	monotonic_ns_same_process	20038254472885	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	5	1	3fe87b9a9a4d485ea87b9a9a4d385efe	A410	410	monotonic_ns_same_process	20038495036765	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AI400	1	enclave_tsc_same_invocation	54137165786756	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AI410	2	enclave_tsc_same_invocation	54137173487242	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AI420	3	enclave_tsc_same_invocation	54137173487870	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AI430	4	enclave_tsc_same_invocation	54137173491586	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AF400	5	enclave_tsc_same_invocation	54137193334495	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AF410	6	enclave_tsc_same_invocation	54137785891960	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AO400	7	enclave_tsc_same_invocation	54137950405484	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AO410	8	enclave_tsc_same_invocation	54137951481174	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AO420	9	enclave_tsc_same_invocation	54137951482748	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	AO430	10	enclave_tsc_same_invocation	54137951497763	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	A400	400	monotonic_ns_same_process	20037279624885	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	6	1	1dc8e9288af14a7f88e9288af10a7fef	A410	410	monotonic_ns_same_process	20037572180191	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AI400	1	enclave_tsc_same_invocation	54138289484323	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AI410	2	enclave_tsc_same_invocation	54138296007575	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AI420	3	enclave_tsc_same_invocation	54138296008164	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AI430	4	enclave_tsc_same_invocation	54138296010832	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AF400	5	enclave_tsc_same_invocation	54138307755963	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AF410	6	enclave_tsc_same_invocation	54138765699168	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AO400	7	enclave_tsc_same_invocation	54138911317377	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AO410	8	enclave_tsc_same_invocation	54138911931732	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AO420	9	enclave_tsc_same_invocation	54138911932531	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	AO430	10	enclave_tsc_same_invocation	54138911941999	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	A400	400	monotonic_ns_same_process	20038533574058	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	7	1	33f98378156d41e7b98378156d71e7dc	A410	410	monotonic_ns_same_process	20038765259416	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AI400	1	enclave_tsc_same_invocation	54137848674320	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AI410	2	enclave_tsc_same_invocation	54137859850917	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AI420	3	enclave_tsc_same_invocation	54137859851807	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AI430	4	enclave_tsc_same_invocation	54137859855475	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AF400	5	enclave_tsc_same_invocation	54137878745769	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AF410	6	enclave_tsc_same_invocation	54138510278640	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AO400	7	enclave_tsc_same_invocation	54138678804861	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AO410	8	enclave_tsc_same_invocation	54138679897687	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AO420	9	enclave_tsc_same_invocation	54138679898525	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	AO430	10	enclave_tsc_same_invocation	54138679912299	cycles		sgx_worker_enclave		observed
