schema_version	experiment_id	profile	phase	workload_id	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	node	process	pid	status
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AI420	3	enclave_tsc_same_invocation	53459843764105	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AI430	4	enclave_tsc_same_invocation	53459843766911	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AF400	5	enclave_tsc_same_invocation	53459855774840	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AF410	6	enclave_tsc_same_invocation	53460731482783	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AO400	7	enclave_tsc_same_invocation	53460733491317	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AO410	8	enclave_tsc_same_invocation	53460734098622	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AO420	9	enclave_tsc_same_invocation	53460734100000	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	AO430	10	enclave_tsc_same_invocation	53460734109817	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	A400	400	monotonic_ns_same_process	19787249491049	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	6	1	6773f74f16a64113b3f74f16a6211364	A410	410	monotonic_ns_same_process	19787582792724	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AI400	1	enclave_tsc_same_invocation	53460890957543	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AI410	2	enclave_tsc_same_invocation	53460903455568	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AI420	3	enclave_tsc_same_invocation	53460903456979	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AI430	4	enclave_tsc_same_invocation	53460903461284	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AF400	5	enclave_tsc_same_invocation	53460919628142	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AF410	6	enclave_tsc_same_invocation	53461796468508	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AO400	7	enclave_tsc_same_invocation	53461798485481	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AO410	8	enclave_tsc_same_invocation	53461799105167	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AO420	9	enclave_tsc_same_invocation	53461799106018	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	AO430	10	enclave_tsc_same_invocation	53461799115570	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	A400	400	monotonic_ns_same_process	19787638974505	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	7	1	120a20fa13cb449a8a20fa13cbc49a34	A410	410	monotonic_ns_same_process	19787977256553	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AI400	1	enclave_tsc_same_invocation	53462572872739	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AI410	2	enclave_tsc_same_invocation	53462579309219	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AI420	3	enclave_tsc_same_invocation	53462579309750	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AI430	4	enclave_tsc_same_invocation	53462579311871	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AF400	5	enclave_tsc_same_invocation	53462590982198	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AF410	6	enclave_tsc_same_invocation	53463463907120	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AO400	7	enclave_tsc_same_invocation	53463465912096	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AO410	8	enclave_tsc_same_invocation	53463466525807	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AO420	9	enclave_tsc_same_invocation	53463466526657	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	AO430	10	enclave_tsc_same_invocation	53463466536281	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	A400	400	monotonic_ns_same_process	19788262693262	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	8	1	196c439979e448a3ac439979e4e8a3dc	A410	410	monotonic_ns_same_process	19788594827839	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AI400	1	enclave_tsc_same_invocation	53463626011513	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AI410	2	enclave_tsc_same_invocation	53463632479667	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AI420	3	enclave_tsc_same_invocation	53463632480256	cycles		sgx_worker_enclave		observed
