experiment_id	segment_id	phase	logical_request_id	attempt_id	activation_id
C5	compression-derived-random256k-level6-v1-measured	measured	157	1	b8cb54de234948c68b54de2349c8c62d
C5	compression-derived-random256k-level6-v1-measured	measured	158	1	467e367d746e4cc1be367d746eecc105
C5	compression-derived-random256k-level6-v1-measured	measured	159	1	81ece67ae0164299ace67ae01652997d
C5	compression-derived-random256k-level6-v1-measured	measured	160	1	b130277da7b447cdb0277da7b4d7cda4
C5	compression-derived-random256k-level6-v1-measured	measured	161	1	f475500267374c95b5500267371c9533
C5	compression-derived-random256k-level6-v1-measured	measured	162	1	a09a43fc512641d19a43fc512651d125
C5	compression-derived-random256k-level6-v1-measured	measured	163	1	b1a32ec129d54515a32ec129d5e515f7
C5	compression-derived-random256k-level6-v1-measured	measured	164	1	aaad8503ce30433bad8503ce30e33bfe
C5	compression-derived-random256k-level6-v1-measured	measured	165	1	7a4e96c3328149a38e96c33281e9a398
C5	compression-derived-random256k-level6-v1-measured	measured	166	1	225eba02c8aa45449eba02c8aa5544e5
C5	compression-derived-random256k-level6-v1-measured	measured	167	1	a3a51ef5ac6e471fa51ef5ac6e371ff3
C5	compression-derived-random256k-level6-v1-measured	measured	168	1	ad82330ea8d74b1182330ea8d73b11e3
C5	compression-derived-random256k-level6-v1-measured	measured	169	1	47caa1b660324aa78aa1b66032aaa7f0
C5	compression-derived-random256k-level6-v1-measured	measured	170	1	871d450acbf54aab9d450acbf59aabe2
C5	compression-derived-random256k-level6-v1-measured	measured	171	1	beceacf84f8b4f3d8eacf84f8b0f3dfd
C5	compression-derived-random256k-level6-v1-measured	measured	172	1	f447fcf96f6d437987fcf96f6db37971
C5	compression-derived-random256k-level6-v1-measured	measured	173	1	52606fd2ec3e4c5fa06fd2ec3e7c5fa5
C5	compression-derived-random256k-level6-v1-measured	measured	174	1	f343d8c24b1b4be283d8c24b1bbbe286
C5	compression-derived-random256k-level6-v1-measured	measured	175	1	ecb49e698b124fc4b49e698b12bfc41b
C5	compression-derived-random256k-level6-v1-measured	measured	176	1	d1438710a43248d0838710a43238d0c2
C5	compression-derived-random256k-level6-v1-measured	measured	177	1	67e727f78a8746f8a727f78a87a6f821
C5	compression-derived-random256k-level6-v1-measured	measured	178	1	b6ee34d2457040b9ae34d24570a0b963
C5	compression-derived-random256k-level6-v1-measured	measured	179	1	38c62563552e44d8862563552e94d83a
C5	compression-derived-random256k-level6-v1-measured	measured	180	1	2828b6cbf81e4dc5a8b6cbf81ebdc5a8
C5	compression-derived-random256k-level6-v1-measured	measured	181	1	401aee91112b4bfe9aee91112bbbfe8a
C5	compression-derived-random256k-level6-v1-measured	measured	182	1	92457ab3255b475c857ab3255b675cdf
C5	compression-derived-random256k-level6-v1-measured	measured	183	1	e305022e1eb4482d85022e1eb4282d42
C5	compression-derived-random256k-level6-v1-measured	measured	184	1	b79013edc1594ef69013edc1595ef647
C5	compression-derived-random256k-level6-v1-measured	measured	185	1	c7286e349fce4335a86e349fce7335f4
C5	compression-derived-random256k-level6-v1-measured	measured	186	1	8510198268b7462c90198268b7662c2d
C5	compression-derived-random256k-level6-v1-measured	measured	187	1	97e768db47f641d2a768db47f6f1d2c4
C5	compression-derived-random256k-level6-v1-measured	measured	188	1	d3b9e0a9b6c948a9b9e0a9b6c918a9f8
C5	compression-derived-random256k-level6-v1-measured	measured	189	1	3679c30ff9a94e97b9c30ff9a96e977a
C5	compression-derived-random256k-level6-v1-measured	measured	190	1	b0b87b89a457451bb87b89a457e51bbf
C5	compression-derived-random256k-level6-v1-measured	measured	191	1	c09fbbe64fe241c79fbbe64fe2b1c745
C5	compression-derived-random256k-level6-v1-measured	measured	192	1	208dc76bafef41bc8dc76bafef71bc4b
C5	compression-derived-random256k-level6-v1-measured	measured	193	1	ded1e27b72154bb291e27b72157bb205
C5	compression-derived-random256k-level6-v1-measured	measured	194	1	578da1ca0c8346c18da1ca0c8396c150
C5	compression-derived-random256k-level6-v1-measured	measured	195	1	653010449eaa45f0b010449eaa05f083
C5	compression-derived-random256k-level6-v1-measured	measured	196	1	a75a5279800743289a52798007a328e1
