stage	node	container_id	container_short_id	container_hostname	name	image	image_id	memory_limit_bytes	running	oom_killed	state	physical_classification	terminal_role
after_terminal_drain	host_8f92d23d2a	283185bd6eeca017db5a7b8ef69d806c4959bdc14ec1012cc98cb35263886052	283185bd6eec	283185bd6eec	wsk11_13_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_8f92d23d2a	cd14b1740a541decad408c62570d8ff08ad20c16ab8c67932556e26a80a36627	cd14b1740a54	cd14b1740a54	wsk11_12_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_8f92d23d2a	241e6d588c9f0d6cc9f8374b6ad87ea0b231b020a1f0799c41a75c61e33c8922	241e6d588c9f	241e6d588c9f	wsk11_11_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_8f92d23d2a	4ad1810e97e22ff14593456c88d46cd55d363adac8d12182f94b10799515cb99	4ad1810e97e2	4ad1810e97e2	wsk11_10_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	baa2dbbf4984925327c9dd779b608917dc537ea8e4d61b7dbc0b03736956f11e	baa2dbbf4984	baa2dbbf4984	wsk22_17_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	running	replacement_or_new_container	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	b05649c01f38d65cb7ad7549ccc1f303bfe5904defdca05a8e123cbc77f638c6	b05649c01f38	b05649c01f38	wsk22_16_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	running	replacement_or_new_container	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	47f41c5240df4f0ef90de3f2ae157c7fcd8346cbff3d6ad9e81543270576fb50	47f41c5240df	47f41c5240df	wsk22_15_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	running	replacement_or_new_container	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	6b88afed226d51384036f620e066352c2ae73c451484038d266de8fc809d2a92	6b88afed226d	6b88afed226d	wsk22_14_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	running	replacement_or_new_container	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	023b888c2290c0f489767736172c9abae6609345b85882f026b66cff7839435c	023b888c2290	023b888c2290	wsk22_13_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	d4204b5c80acdf6b8910a536d365ce843c86db07d4d916ec0cc566079cffd683	d4204b5c80ac	d4204b5c80ac	wsk22_12_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	dbdc023226ea91b3cf0b39b38789ec5eb13ae15f8ba2f1413a258012f1b99e45	dbdc023226ea	dbdc023226ea	wsk22_11_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
after_terminal_drain	host_20da272088	1659c0ea427ec150257a12e495b8f9c50d42971aa66e1b2b74eb2e591a5cc6e3	1659c0ea427e	1659c0ea427e	wsk22_10_prewarm_nodejs20	host_9a77e341a3:5000/openwhisk/action-nodejs-v20:nightly	sha256:2b9dd14896d5f7a4de0efd5721c1ab5250cfc278a02615bf4ce3a098a72f0f46	268435456	true	false	paused	initial_container_retained	idle_physical_container_not_execution_slot
