source_round	source_collection	profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	target_binding_id	scheduler_operation	scheduler_warmed	gateway_code_status	gateway_input_status	gateway_result_count	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	activation_attempt_count	queue_endpoint_prediction_retry_count	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	raw_wasm_bytes	raw_wasm_sha256	code_envelope_bytes	code_envelope_payload_length	upload_elapsed_ms	c_out_bytes	ct_bytes	gateway_code_queue_wait_ns	gateway_code_service_ns	action_fetch_duration_ns	action_fetch_status	runtime_init_duration_ns	runtime_init_status	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	outer_execution_duration_ns	target_code_decrypt_duration_cycles	target_code_decrypt_status	phase_evidence_status
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	4	warm_followup	2	s16777216-g004-warm2	333e5e17c0704e85be5e17c0708e8545	/guest/c2-reusable-16m-r376-g004-g005	0.0.1@1785090852973	88be02f393c3238c6627d957946b2208fb825cca5e8d6603e2bf26f4b04ea2e0	true	200	present	e7023f1def47e8f2c88514df8951e19824bebb72a81df460c524e2fe1737a9c9	e7023f1def47e8f2c88514df8951e19824bebb72a81df460c524e2fe1737a9c9	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:68	68	INPUT	true	not_expected	present	0	false	true	true	ok	3	1	0	1785090866831355331	1785090866982502709	151.147378	101	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5006.663971	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50614848			51657666		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	4	warm_followup	3	s16777216-g004-warm3	a0ce2ef9ecc5418f8e2ef9ecc5418f9b	/guest/c2-reusable-16m-r376-g004-g005	0.0.1@1785090852973	88be02f393c3238c6627d957946b2208fb825cca5e8d6603e2bf26f4b04ea2e0	true	200	present	3a46898e8c201b9bfaada7bf22264addeb829901adbcf2609daa50b4f5f2f898	3a46898e8c201b9bfaada7bf22264addeb829901adbcf2609daa50b4f5f2f898	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:68	68	INPUT	true	not_expected	present	0	false	true	true	ok	4	1	0	1785090867027070563	1785090867185109373	158.03881	108	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5006.663971	573	65				unavailable_no_direct_event		unavailable_no_direct_event							55913242			56519634		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	4	warm_followup	4	s16777216-g004-warm4	f32172ca98a64cfaa172ca98a6dcfa41	/guest/c2-reusable-16m-r376-g004-g005	0.0.1@1785090852973	88be02f393c3238c6627d957946b2208fb825cca5e8d6603e2bf26f4b04ea2e0	true	200	present	26414a029d5955640be8f95d0101009f93c848e610657fc5dc7a6daea6c2a9b5	26414a029d5955640be8f95d0101009f93c848e610657fc5dc7a6daea6c2a9b5	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:68	68	INPUT	true	not_expected	present	0	false	true	true	ok	5	1	0	1785090867481423213	1785090867606087896	124.664683	86	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5006.663971	573	65				unavailable_no_direct_event		unavailable_no_direct_event							51998860			53150185		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	4	warm_followup	5	s16777216-g004-warm5	59fffa6afb734706bffa6afb730706dd	/guest/c2-reusable-16m-r376-g004-g005	0.0.1@1785090852973	88be02f393c3238c6627d957946b2208fb825cca5e8d6603e2bf26f4b04ea2e0	true	200	present	402d50fa2ab47ec4b7c050442346113220794325add9a3a1c0e57af3b3808dc5	402d50fa2ab47ec4b7c050442346113220794325add9a3a1c0e57af3b3808dc5	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:68	68	INPUT	true	not_expected	present	0	false	true	true	ok	6	1	0	1785090867639928319	1785090867767745298	127.816979	82	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5006.663971	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50711603			52796290		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	fresh_first_use	0	s16777216-g005-fresh	a8473d427de64e9b873d427de66e9b5c	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	824c666949390ffaa7679b116cf3614ec73f18b09ed88d6e2d65f28a781d34a5	824c666949390ffaa7679b116cf3614ec73f18b09ed88d6e2d65f28a781d34a5	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	CODE_INPUT	false	present	present	0	true	false	true	ok	7	1	0	1785090873017558256	1785090882441739755	9424.181499	992	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65	10635	76169325		unavailable_no_direct_event		unavailable_no_direct_event							50657435			51153403	133578646	direct_event_complete	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	warm_followup	1	s16777216-g005-warm1	2d38dca28a8a497cb8dca28a8a797c29	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	37b783ecf354e96a6a24e4023272d2ca8132c631adaddedbe3820e58f14eda9a	37b783ecf354e96a6a24e4023272d2ca8132c631adaddedbe3820e58f14eda9a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	INPUT	true	not_expected	present	0	false	true	true	ok	8	1	0	1785090882774469024	1785090882928944527	154.475503	107	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50159515			55100674		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	warm_followup	2	s16777216-g005-warm2	d4b750a4726e41b2b750a4726e81b20b	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	597bafe8ef606c82690ddbb38ac74fbea018eae967331187a5c6947a59eb3602	597bafe8ef606c82690ddbb38ac74fbea018eae967331187a5c6947a59eb3602	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	INPUT	true	not_expected	present	0	false	true	true	ok	9	1	0	1785090882954975687	1785090883117423495	162.447808	93	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65				unavailable_no_direct_event		unavailable_no_direct_event							51607103			52137338		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	warm_followup	3	s16777216-g005-warm3	d9e4c07a6fcb44e2a4c07a6fcba4e266	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	4059f87ce06cf9c5f69792e6e976acecc1fbc8b5c52eed6f6cab149f61e74e89	4059f87ce06cf9c5f69792e6e976acecc1fbc8b5c52eed6f6cab149f61e74e89	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	INPUT	true	not_expected	present	0	false	true	true	ok	10	1	0	1785090883140270710	1785090883268767343	128.496633	84	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65				unavailable_no_direct_event		unavailable_no_direct_event							53167617			53686936		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	warm_followup	4	s16777216-g005-warm4	c25db99e388040159db99e3880f0153e	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	371203de5e51081f7fad0147e7b57e6240f4d61d1c4d12b88069bb35ed12fd97	371203de5e51081f7fad0147e7b57e6240f4d61d1c4d12b88069bb35ed12fd97	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	INPUT	true	not_expected	present	0	false	true	true	ok	11	1	0	1785090883297671928	1785090883408907644	111.235716	77	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50106694			55686036		not_expected_warm	partial_with_explicit_unavailable
376	376_c2-reusable-concurrency-16m-child-g004-g005	reusable-concurrency	16777216	5	warm_followup	5	s16777216-g005-warm5	617fa3ad8b0a49b6bfa3ad8b0ab9b61a	/guest/c2-reusable-16m-r376-g004-g005	0.0.2@1785090869946	6651dc28bddc45c1fd99167fdb5a43679c8c522b43ed4b2c47a8ff5d26fc237c	true	200	present	89aa16078e14596c30ba627341bdbee990d460bfe899f512e0e8573721c7dbb5	89aa16078e14596c30ba627341bdbee990d460bfe899f512e0e8573721c7dbb5	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:160	160	INPUT	true	not_expected	present	0	false	true	true	ok	12	1	0	1785090883447099683	1785090883576562026	129.462343	74	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3968.628148	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50405892			50955975		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	fresh_first_use	0	s16777216-g006-fresh	40b206d5824041a7b206d58240e1a7be	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	82b193003050aeaa17ad3f2906ea18db8a8e7cad1a9a47b09829cd8c95ccfedf	82b193003050aeaa17ad3f2906ea18db8a8e7cad1a9a47b09829cd8c95ccfedf	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	CODE_INPUT	false	present	present	0	true	false	true	ok	1	1	0	1785095601357497642	1785095618624853731	17267.356089	1046	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65	15875	59667210		unavailable_no_direct_event		unavailable_no_direct_event							50171866			50622017	135204161	direct_event_complete	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	warm_followup	1	s16777216-g006-warm1	e4082c4edab049da882c4edab069dada	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	aeb04d250b6b3f435d653bae5caf78a273f0cdb80c4dc2a9777d076fd54eb9da	aeb04d250b6b3f435d653bae5caf78a273f0cdb80c4dc2a9777d076fd54eb9da	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	INPUT	true	not_expected	present	0	false	true	true	ok	2	1	0	1785095618703023710	1785095618855461429	152.437719	79	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50115066			52173665		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	warm_followup	2	s16777216-g006-warm2	ad516e8610484ed5916e861048bed570	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	59fc2f4aecb5f940ea0898b2869687e08bd940365671d5325848838b349f755d	59fc2f4aecb5f940ea0898b2869687e08bd940365671d5325848838b349f755d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	INPUT	true	not_expected	present	0	false	true	true	ok	3	1	0	1785095618897665822	1785095619052303243	154.637421	88	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65				unavailable_no_direct_event		unavailable_no_direct_event							55504653			55986166		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	warm_followup	3	s16777216-g006-warm3	3d7d1c52cbc1437fbd1c52cbc1037f83	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	c341b5ea020f22ba3c72fc79e5d165f7ccb5abe35c0abf6634ba1ebc264b1632	c341b5ea020f22ba3c72fc79e5d165f7ccb5abe35c0abf6634ba1ebc264b1632	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	INPUT	true	not_expected	present	0	false	true	true	ok	4	1	0	1785095619098562939	1785095619277469324	178.906385	116	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65				unavailable_no_direct_event		unavailable_no_direct_event							51004752			54367117		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	warm_followup	4	s16777216-g006-warm4	8eddcbdf612644a79dcbdf6126c4a7ba	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	d7d4ba31721043255a344600d9b5f906b244cefff7513934fc60009017f387a1	d7d4ba31721043255a344600d9b5f906b244cefff7513934fc60009017f387a1	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	INPUT	true	not_expected	present	0	false	true	true	ok	5	1	0	1785095619336027984	1785095619499856373	163.828389	92	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50346092			53515897		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	6	warm_followup	5	s16777216-g006-warm5	b6a7fd4f0a984b4ba7fd4f0a984b4b70	/guest/c2-reusable-16m-r377-g006-g007	0.0.1@1785095597414	045dcec9849e69f2e3b07e3c42c6d36cede875d8d55620ddf23d240bf6238158	true	200	present	328a3c2142fd21fdc7b73e610ecade49077de8e5d011a4aa9ab4302792bba07b	328a3c2142fd21fdc7b73e610ecade49077de8e5d011a4aa9ab4302792bba07b	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:88	88	INPUT	true	not_expected	present	0	false	true	true	ok	6	1	0	1785095619531781200	1785095619670601439	138.820239	79	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5765.850498	573	65				unavailable_no_direct_event		unavailable_no_direct_event							51031135			55826195		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	fresh_first_use	0	s16777216-g007-fresh	5205eaae454145b185eaae454115b140	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	06a797bd614d01bdfc58a5141c6062e23011bf5cf7a9cf628375cd5608db3b1a	06a797bd614d01bdfc58a5141c6062e23011bf5cf7a9cf628375cd5608db3b1a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	CODE_INPUT	false	present	present	0	true	false	true	ok	7	1	0	1785095624119641417	1785095631331944823	7212.303406	817	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65	9985	65322951		unavailable_no_direct_event		unavailable_no_direct_event							51321461			51850218	141920620	direct_event_complete	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	warm_followup	1	s16777216-g007-warm1	396a8861924a4da1aa8861924a4da14d	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	7efa083973a84d9d51f593ecf9b6ddc9c06e157acef56eac77c540fbc00cfdea	7efa083973a84d9d51f593ecf9b6ddc9c06e157acef56eac77c540fbc00cfdea	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	INPUT	true	not_expected	present	0	false	true	true	ok	8	1	0	1785095631379450816	1785095631545908557	166.457741	71	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50765412			54734432		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	warm_followup	2	s16777216-g007-warm2	cf3975a47d0244e6b975a47d02a4e65d	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	7220513fd02df0259773f8394f160b123a306bf879d9e5866206138f59bea2cb	7220513fd02df0259773f8394f160b123a306bf879d9e5866206138f59bea2cb	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	INPUT	true	not_expected	present	0	false	true	true	ok	9	1	0	1785095631565066570	1785095631731236200	166.16963	92	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50116717			57085842		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	warm_followup	3	s16777216-g007-warm3	05c30fd2c5cd448b830fd2c5cda48b3a	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	641c842a00d770cdd631ad6fad2777febb634d3e8f3b14c621411a8e0c8a8ae0	641c842a00d770cdd631ad6fad2777febb634d3e8f3b14c621411a8e0c8a8ae0	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	INPUT	true	not_expected	present	0	false	true	true	ok	10	1	0	1785095631763723555	1785095631926273639	162.550084	87	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50239062			51125069		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	warm_followup	4	s16777216-g007-warm4	96f746be23744e7fb746be23749e7fbf	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	25ec07ac5f7b7f24deff3108f4411f7a50973e0d2a0f98c163935e8eecd9f8cf	25ec07ac5f7b7f24deff3108f4411f7a50973e0d2a0f98c163935e8eecd9f8cf	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	INPUT	true	not_expected	present	0	false	true	true	ok	11	1	0	1785095631965923319	1785095632116691121	150.767802	73	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50122659			52924617		not_expected_warm	partial_with_explicit_unavailable
377	377_c2-reusable-concurrency-16m-child-g006-g007	reusable-concurrency	16777216	7	warm_followup	5	s16777216-g007-warm5	b75f71097f734f659f71097f73ff6587	/guest/c2-reusable-16m-r377-g006-g007	0.0.2@1785095621059	e83d9889e13aab9594401399d3d61029918c958a02fcb61ece5e0fb9a48bd51b	true	200	present	6de2c503a5ef962e1c007c98eb1f154467048d7a25470b4ae43d60e5ed5a58cf	6de2c503a5ef962e1c007c98eb1f154467048d7a25470b4ae43d60e5ed5a58cf	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:90	90	INPUT	true	not_expected	present	0	false	true	true	ok	12	1	0	1785095632137721530	1785095632291561173	153.839643	84	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	3470.223249	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50581485			51613558		not_expected_warm	partial_with_explicit_unavailable
378	378_c2-reusable-concurrency-16m-child-g008-g009	reusable-concurrency	16777216	8	fresh_first_use	0	s16777216-g008-fresh	afee2791684b4508ae2791684b4508c6	/guest/c2-reusable-16m-r378-g008-g009	0.0.1@1785101528033	41c3fe1ed12bc72097e1dd75081a4f5760038c7f37316d169d291d9a5253c680	true	200	present	5ffe1e274b02c593dae09ac72b98a88d92cbd69e4d4d890ba153b7e31c4f97f9	5ffe1e274b02c593dae09ac72b98a88d92cbd69e4d4d890ba153b7e31c4f97f9	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:78	78	CODE_INPUT	false	present	present	0	true	false	true	ok	1	1	0	1785101531571729749	1785101540819432401	9247.702652	1069	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5730.520879	573	65	15410	71565025		unavailable_no_direct_event		unavailable_no_direct_event							51944454			52392322	101785195	direct_event_complete	partial_with_explicit_unavailable
378	378_c2-reusable-concurrency-16m-child-g008-g009	reusable-concurrency	16777216	8	warm_followup	1	s16777216-g008-warm1	d90048d134ad42ef8048d134ad22ef26	/guest/c2-reusable-16m-r378-g008-g009	0.0.1@1785101528033	41c3fe1ed12bc72097e1dd75081a4f5760038c7f37316d169d291d9a5253c680	true	200	present	64b764fe4c192afc8f13908ae996122604d740e9777a3270a9555ae7df80d7ba	64b764fe4c192afc8f13908ae996122604d740e9777a3270a9555ae7df80d7ba	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:78	78	INPUT	true	not_expected	present	0	false	true	true	ok	2	1	0	1785101540881951189	1785101541043215593	161.264404	99	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5730.520879	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50602853			52752067		not_expected_warm	partial_with_explicit_unavailable
378	378_c2-reusable-concurrency-16m-child-g008-g009	reusable-concurrency	16777216	8	warm_followup	2	s16777216-g008-warm2	1267c3d8baa3462ba7c3d8baa3e62b4c	/guest/c2-reusable-16m-r378-g008-g009	0.0.1@1785101528033	41c3fe1ed12bc72097e1dd75081a4f5760038c7f37316d169d291d9a5253c680	true	200	present	1395d8b729731b29fc4dabb6c227240f4c541987e8a79372c7f2af0ae6a33547	1395d8b729731b29fc4dabb6c227240f4c541987e8a79372c7f2af0ae6a33547	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:78	78	INPUT	true	not_expected	present	0	false	true	true	ok	3	1	0	1785101541084273009	1785101541237374460	153.101451	81	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5730.520879	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50120362			52756663		not_expected_warm	partial_with_explicit_unavailable
378	378_c2-reusable-concurrency-16m-child-g008-g009	reusable-concurrency	16777216	8	warm_followup	3	s16777216-g008-warm3	93c32c24fa3d4041832c24fa3d6041ef	/guest/c2-reusable-16m-r378-g008-g009	0.0.1@1785101528033	41c3fe1ed12bc72097e1dd75081a4f5760038c7f37316d169d291d9a5253c680	true	200	present	cde55312c66ea94ff61c0dc80eb581f5ee390fe5bae71ab6b62fa8a93df7242e	cde55312c66ea94ff61c0dc80eb581f5ee390fe5bae71ab6b62fa8a93df7242e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	prepared_and_gateway_input_present	target-binding:78	78	INPUT	true	not_expected	present	0	false	true	true	ok	4	1	0	1785101541268029077	1785101541405362724	137.333647	81	16777216	b1dc941544c55bbfd4f0474ce4233da7f19d101354f9a5c4eb9d2e871eb994c4	16777292	16777216	5730.520879	573	65				unavailable_no_direct_event		unavailable_no_direct_event							50968624			53710903		not_expected_warm	partial_with_explicit_unavailable
